NumeroDocumento;DataDocumento;Oggetto;LinkDocumento;Dipartimento;DirezioneGenerale;Unita'OrganizzativaDirigenziale
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006438.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006440.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006442.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006446.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006454.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006458.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006463.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006492.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006500.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006618.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006631.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006641.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006649.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006659.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006672.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006677.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006681.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006691.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006701.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006865.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006880.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006885.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006891.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006901.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006913.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006915.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006923.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006925.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006929.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007007079.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007007083.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007007085.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007007097.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007007101.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007007106.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/TRASP_DG20180000805ver03.pdf;50;9;0
806;30/11/2018;Proposta al Consiglio Regionale del Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73 del D. Lgs. n. 118/2011. Importo complessivo euro 190.006,11.;http://trasparenza.regione.campania.it/PD20180022069_007005757.pdf;50;12;93
806;30/11/2018;Proposta al Consiglio Regionale del Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73 del D. Lgs. n. 118/2011. Importo complessivo euro 190.006,11.;http://trasparenza.regione.campania.it/PD20180022069_007005758.pdf;50;12;93
806;30/11/2018;Proposta al Consiglio Regionale del Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73 del D. Lgs. n. 118/2011. Importo complessivo euro 190.006,11.;http://trasparenza.regione.campania.it/PD20180022069_007005760.pdf;50;12;93
806;30/11/2018;Proposta al Consiglio Regionale del Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73 del D. Lgs. n. 118/2011. Importo complessivo euro 190.006,11.;http://trasparenza.regione.campania.it/PD20180022069_007005761.pdf;50;12;93
806;30/11/2018;Proposta al Consiglio Regionale del Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73 del D. Lgs. n. 118/2011. Importo complessivo euro 190.006,11.;http://trasparenza.regione.campania.it/PD20180022069_007005762.pdf;50;12;93
806;30/11/2018;Proposta al Consiglio Regionale del Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73 del D. Lgs. n. 118/2011. Importo complessivo euro 190.006,11.;http://trasparenza.regione.campania.it/PD20180022069_007005763.pdf;50;12;93
806;30/11/2018;Proposta al Consiglio Regionale del Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73 del D. Lgs. n. 118/2011. Importo complessivo euro 190.006,11.;http://trasparenza.regione.campania.it/PD20180022069_007005764.pdf;50;12;93
806;30/11/2018;Proposta al Consiglio Regionale del Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73 del D. Lgs. n. 118/2011. Importo complessivo euro 190.006,11.;http://trasparenza.regione.campania.it/PD20180022069_007005765.pdf;50;12;93
806;30/11/2018;Proposta al Consiglio Regionale del Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73 del D. Lgs. n. 118/2011. Importo complessivo euro 190.006,11.;http://trasparenza.regione.campania.it/PD20180022069_007005857.pdf;50;12;93
806;30/11/2018;Proposta al Consiglio Regionale del Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73 del D. Lgs. n. 118/2011. Importo complessivo euro 190.006,11.;http://trasparenza.regione.campania.it/PD20180022069_007005859.pdf;50;12;93
806;30/11/2018;Proposta al Consiglio Regionale del Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73 del D. Lgs. n. 118/2011. Importo complessivo euro 190.006,11.;http://trasparenza.regione.campania.it/PD20180022069_007005861.pdf;50;12;93
806;30/11/2018;Proposta al Consiglio Regionale del Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73 del D. Lgs. n. 118/2011. Importo complessivo euro 190.006,11.;http://trasparenza.regione.campania.it/PD20180022069_007005862.pdf;50;12;93
806;30/11/2018;Proposta al Consiglio Regionale del Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73 del D. Lgs. n. 118/2011. Importo complessivo euro 190.006,11.;http://trasparenza.regione.campania.it/TRASP_DG20180000806ver03.pdf;50;12;93
820;05/12/2018;Variazioni al Documento Tecnico di Accompagnamento e al Bilancio di Previsione Finanziario 2018 ai sensi dell'art. 11, comma 4, lettera a), e dell'art. 12, comma 1, del Regolamento Regionale 7 giugno 2018, n. 5, per l'adeguamento dei capitoli relativi alla spesa sanitaria corrente.;http://trasparenza.regione.campania.it/PD20180028952_007022650.pdf;50;4;11
820;05/12/2018;Variazioni al Documento Tecnico di Accompagnamento e al Bilancio di Previsione Finanziario 2018 ai sensi dell'art. 11, comma 4, lettera a), e dell'art. 12, comma 1, del Regolamento Regionale 7 giugno 2018, n. 5, per l'adeguamento dei capitoli relativi alla spesa sanitaria corrente.;http://trasparenza.regione.campania.it/TRASP_DG20180000820ver03.pdf;50;4;11
821;05/12/2018;Iscrizione di risorse vincolate nel bilancio regionale 2018 ai sensi dell'art. 11 del regolamento di contabilita' regionale 5/2018. Rimborsi dello stato per l'anno 2018 a favore di emittenti radiotelevisive locali.;http://trasparenza.regione.campania.it/PD20180029094_007022654.pdf;60;9;91
821;05/12/2018;Iscrizione di risorse vincolate nel bilancio regionale 2018 ai sensi dell'art. 11 del regolamento di contabilita' regionale 5/2018. Rimborsi dello stato per l'anno 2018 a favore di emittenti radiotelevisive locali.;http://trasparenza.regione.campania.it/TRASP_DG20180000821ver03.pdf;60;9;91
822;05/12/2018;Iscrizione di risorse POC 2014-2020 ai sensi dell'art. 11, comma 4, lettera a) del Regolamento di contabilita' regionale n. 5/2018 per il completamento di interventi di riqualificazione urbana e di messa in sicurezza di strutture comunali.;http://trasparenza.regione.campania.it/PD20180029002_007022660.pdf;50;9;93
822;05/12/2018;Iscrizione di risorse POC 2014-2020 ai sensi dell'art. 11, comma 4, lettera a) del Regolamento di contabilita' regionale n. 5/2018 per il completamento di interventi di riqualificazione urbana e di messa in sicurezza di strutture comunali.;http://trasparenza.regione.campania.it/TRASP_DG20180000822ver03.pdf;50;9;93
823;05/12/2018;Iscrizione in bilancio, ai sensi dell'art. 11, comma 4, lett. a), del Regolamento regionale n. 5 del 7 giugno 2018, di risorse da destinare al completamento degli interventi di edilizia scolastica ed efficientamento energetico di cui alla DGR n. 7 del 16/01/2018.;http://trasparenza.regione.campania.it/PD20180027606_007023470.pdf;50;2;3
823;05/12/2018;Iscrizione in bilancio, ai sensi dell'art. 11, comma 4, lett. a), del Regolamento regionale n. 5 del 7 giugno 2018, di risorse da destinare al completamento degli interventi di edilizia scolastica ed efficientamento energetico di cui alla DGR n. 7 del 16/01/2018.;http://trasparenza.regione.campania.it/TRASP_DG20180000823ver03.pdf;50;2;3
824;05/12/2018;PIANO DI AZIONE E COESIONE - MISURE DI SALVAGUARDIA DELLA SPESA DEL POR FESR 2007/2013. ISCRIZIONE, AI SENSI DELL'ART. 11, COMMA 4, LETT. A), DEL REGOLAMENTO REGIONALE N. 5 DEL 7 GIUGNO 2018 PER LA REALIZZAZIONE DI PROGETTI DI RICERCA.;http://trasparenza.regione.campania.it/PD20180029152_007022678.pdf;50;10;0
824;05/12/2018;PIANO DI AZIONE E COESIONE - MISURE DI SALVAGUARDIA DELLA SPESA DEL POR FESR 2007/2013. ISCRIZIONE, AI SENSI DELL'ART. 11, COMMA 4, LETT. A), DEL REGOLAMENTO REGIONALE N. 5 DEL 7 GIUGNO 2018 PER LA REALIZZAZIONE DI PROGETTI DI RICERCA.;http://trasparenza.regione.campania.it/TRASP_DG20180000824ver03.pdf;50;10;0
827;05/12/2018;Variazione al Bilancio Gestionale 2018-2020 in esecuzione della L.R. n. 44 del 29 novembre 2018.;http://trasparenza.regione.campania.it/PD20180029520_007022410.pdf;50;13;91
827;05/12/2018;Variazione al Bilancio Gestionale 2018-2020 in esecuzione della L.R. n. 44 del 29 novembre 2018.;http://trasparenza.regione.campania.it/PD20180029520_007022411.pdf;50;13;91
827;05/12/2018;Variazione al Bilancio Gestionale 2018-2020 in esecuzione della L.R. n. 44 del 29 novembre 2018.;http://trasparenza.regione.campania.it/PD20180029520_007022412.pdf;50;13;91
827;05/12/2018;Variazione al Bilancio Gestionale 2018-2020 in esecuzione della L.R. n. 44 del 29 novembre 2018.;http://trasparenza.regione.campania.it/PD20180029520_007022413.pdf;50;13;91
